ID,TIME,CDS,FX,RESERVE,SM,Mkt,Trsy,HY ,Eq Prem,Vol Prem,EF,BF
ROMANIA,2008-01,144.168,0.013841394,0.020944238,-0.275554264,-6.3924,-0.63,0.269123912,0.004260562,-9.444932478,-45203,23036
ROMANIA,2008-02,192.835,-0.01638291,0.011323835,0.044873632,-2.4039,-0.32,0.220616852,0.002701276,196.030974,8511,13760
ROMANIA,2008-03,202.668,-0.038087851,0.032940135,0.005923651,-1.1595,-0.04,-0.064046869,-0.003598787,-4.79654132,-9480,8776
ROMANIA,2008-04,144.835,0.003055638,-0.009655138,0.029280262,4.9956,0.57,-0.207417816,-0.00260322,5.725778866,11701,16873
ROMANIA,2008-05,137.335,-0.010958325,-0.012320224,0.110161,2.1916,0.38,-0.273411057,-0.000698944,-2.194562897,14582,17092
ROMANIA,2008-06,193.335,-0.013261465,0.012061545,-0.169197,-8.0203,-0.07,0.125110914,-0.000249565,5.205652279,-4413,4834
ROMANIA,2008-07,179.002,-0.018295326,0.000483842,-0.055085,-1.4749,-0.09,0.120333859,-0.000615427,-5.366746253,-25920,2780
ROMANIA,2008-08,199.502,0.058646882,-0.030823661,-0.145880,0.9491,-0.15,-0.021059424,-0.00235576,4.731123048,-19574,7736
ROMANIA,2008-09,260.001,0.082804939,-0.020274707,-0.288679,-9.917,-0.12,-0.121704219,0.002187345,2.800217551,-49995,-1575
ROMANIA,2008-10,441.667,0.107909235,-0.070848412,-0.319110,-18.4771,-0.18,0.309681381,0.01042958,-19.87802211,-70501,-41045
ROMANIA,2008-11,602.504,0.021872175,0.006895159,0.019648,-8.5358,-0.87,0.557772453,0.004725245,-16.50692066,-19704,-14899
ROMANIA,2008-12,646,-0.035559941,0.052892467,0.020764,2.1432,-0.38,-0.098016921,-0.002525955,2.389295932,-19410,-7336
ROMANIA,2009-01,607.773,0.171829793,-0.091572101,-0.493084,-7.763,0.3,-0.125315142,0.016214517,15.77525001,8869,16027
ROMANIA,2009-02,723.563,0.019240034,-0.01932179,-0.246228,-10.1285,0.14,0.00462021,0.010722707,0.352640233,-24635,16812
ROMANIA,2009-03,492.536,-0.058905202,0.016434004,0.379898,8.7502,-0.32,0.295557149,-0.013450098,-3.341268277,-24732,19982
ROMANIA,2009-04,388.256,-0.012870013,-0.008595041,0.266667,11.0506,0.35,-0.065948023,-0.00700695,2.777174628,11498,27828
ROMANIA,2009-05,317.344,-0.05618978,0.143835824,0.201023,6.7197,0.32,-0.101635229,-0.004751032,-2.956538346,17511,31098
ROMANIA,2009-06,392.662,0.003773585,-0.011528065,-0.006086,-0.2933,0.2,-0.183497633,-0.004702838,-0.755749845,11850,28495
ROMANIA,2009-07,271.628,0.002651719,0.031341323,0.166565,8.2344,-0.01,-0.073105809,-0.004843841,1.73849607,9229,34904
ROMANIA,2009-08,265.004,-0.0106123,-0.001221795,0.093613,3.1834,-0.14,0.096615385,-0.006561346,0.659173764,3620,42997
ROMANIA,2009-09,200.004,-0.031637003,0.04359595,0.043680,4.5174,-0.08,-0.036522634,-0.005690812,1.379644878,-1817,47253
ROMANIA,2009-10,283.336,0.010762081,0.014989026,0.000767,-2.842,0,0.029024899,0.000450722,2.384159713,-7199,43705
ROMANIA,2009-11,295.002,-0.018356553,0.02717645,0.135263,5.7309,-0.3,0.146785529,-0.002890299,-3.136255734,-2390,35971
ROMANIA,2009-12,285.837,0.03398366,-0.058823529,-0.070166,2.9123,0.68,-0.186690248,0.008595059,0.440406246,-3756,26166
ROMANIA,2010-01,260.333,0.0050407,-0.040133184,0.083878,-3.7136,-0.35,0.098007485,0.002562459,-0.743458605,13961,26944
ROMANIA,2010-02,263.667,0.021756074,0.037495035,-0.010309,3.5267,-0.04,0.099161754,-0.001611422,-5.137124776,24,26236
ROMANIA,2010-03,204.667,0.008988093,0.067456165,0.132035,6.4279,0.25,-0.108946155,0.002844534,5.78285906,9935,36631
ROMANIA,2010-04,223.279,0.018111893,0.000669472,-0.071821,2.0136,-0.12,0.105337409,-0.000381942,2.924561326,10463,26752
ROMANIA,2010-05,262.021,0.097213702,-0.088358979,-0.202395,-8.0072,-0.33,0.012380345,0.006141301,-9.563207516,-23353,13289
ROMANIA,2010-06,415.831,0.048052024,-0.01470357,-0.089911,-5.2155,-0.31,0.125525298,0.009682285,346.6390528,-2857,18698
ROMANIA,2010-07,357.437,-0.082488699,0.059292953,0.150408,7.1007,-0.19,-0.01605496,-0.004402529,-5.627956085,-11250,28687
ROMANIA,2010-08,387.212,0.027632424,-0.023379037,-0.027135,-4.4017,-0.27,0.015861572,0.003816689,5.642150964,-15040,30401
ROMANIA,2010-09,357.198,-0.069322852,0.113779538,0.120761,9.237,-0.06,0.027753913,-0.001780509,0.953156182,-8874,25065
ROMANIA,2010-10,296.483,-0.011198567,0.00258565,0.000141,3.8817,-0.1,0.026713673,-0.002263957,-2.661316538,675,22828
ROMANIA,2010-11,335.384,0.063325136,-0.039329465,-0.111410,0.5431,0.3,-0.042904174,0.000551524,2.695223469,620,-1875
ROMANIA,2010-12,292.751,-0.024831868,0.013974113,0.075895,6.7808,0.54,-0.077079558,-0.001016174,-0.705160157,1281,-21314
ROMANIA,2011-01,303.946,-0.026930878,0.029241425,0.115942,2.0059,-0.06,0.038592554,-0.001416574,-0.619068104,18717,-2035
ROMANIA,2011-02,287.828,-0.02222436,-0.004088195,0.065200,3.8526,0.18,-0.021492514,-0.001853602,-1.007473417,11408,7977
ROMANIA,2011-03,233.158,-0.051100397,0.052050182,0.111968,0.2845,0.11,-0.131432627,0.003158278,-4.723736185,2043,11428
ROMANIA,2011-04,229.833,-0.052642494,0.023279774,0.076751,2.8227,-0.27,0.18164896,-0.001585123,2.00544841,6210,14204
ROMANIA,2011-05,229.451,0.042432866,-0.008033247,-0.119389,-1.4707,-0.29,-0.040726937,0.001456718,-1.91319337,-4256,20375
ROMANIA,2011-06,245.886,0.024080361,0.056450568,-0.010737,-1.8491,0.08,-0.012456443,0.004568064,0.501191156,-22265,13196
ROMANIA,2011-07,240.29,0.01445709,-0.063307441,-0.041865,-2.3688,-0.41,0.165517521,0.001244304,15.66267739,-31778,9012
ROMANIA,2011-08,308.226,-0.014756418,0.009602165,-0.093738,-5.8545,-0.39,-0.050701187,0.004501586,-8.924765214,-28147,-5423
ROMANIA,2011-09,441.675,0.100909588,-0.032617859,-0.211264,-8.4322,0,-0.131451613,0.008533959,121.6225787,-12604,9509
ROMANIA,2011-10,345,-0.040565305,-0.009004782,0.112853,11.5327,0.03,0.146492783,-0.007858384,-5.133233179,-20749,10485
ROMANIA,2011-11,445,0.06070122,-0.062298483,-0.123787,-0.6153,-0.03,-0.11783545,0.000272134,1.600400726,-18517,18730
ROMANIA,2011-12,446.668,0.0191979,0.018298548,-0.009645,0.4875,-0.13,0.074027708,0.001012681,-1.3898177,-29324,10208
ROMANIA,2012-01,395.35,-0.014194592,0.004533755,0.127683,5.3898,-0.12,0.082640454,-0.003182944,-0.791666635,-672,26324
ROMANIA,2012-02,349.45,-0.017072208,0.043205378,0.088917,4.1944,0.16,-0.025372331,-0.00322047,1.089485543,1465,33556
ROMANIA,2012-03,316.83,0.013845536,0.030081795,0.022617,2.523,0.17,0.064548199,-0.001483934,-2.391584701,-10260,29983
ROMANIA,2012-04,343.573,0.013260174,-0.016931356,0.003160,-0.6896,-0.22,0.049081664,0.000607724,-0.67771893,-6618,24160
ROMANIA,2012-05,471.591,0.081197353,-0.081464174,-0.222334,-6.5867,-0.15,-0.028816353,0.005178382,6.877148308,-8752,19312
ROMANIA,2012-06,415.304,-0.016110632,-0.004215218,0.047680,3.8442,0.05,-0.045423683,-0.003962813,-6.120573322,-6436,16507
ROMANIA,2012-07,411.686,0.053223982,-0.049507359,-0.044632,1.0262,-0.12,0.035279892,-0.001699983,6.699060238,-9017,25026
ROMANIA,2012-08,393.67,-0.047204769,-0.011108267,0.071363,2.65,-0.01,-0.0195809,-0.001254445,3.600265565,-18097,31898
ROMANIA,2012-09,320.224,-0.012822681,0.079174863,-0.011502,2.6553,0.03,-0.036440084,-0.001731369,-2.665853218,-24072,29881
ROMANIA,2012-10,224.774,-0.004453453,-0.015517448,0.063043,-1.4468,0.1,-0.089890909,0.001918852,2.172344284,-16382,37048
ROMANIA,2012-11,223.607,-0.005333639,-0.017345547,-0.020748,0.612,-0.11,0.003556017,7.86E-05,-6.675427743,-23202,24762
ROMANIA,2012-12,214.586,-0.03205812,0.016759223,0.125292,1.2294,0.11,0.020026277,0.000115435,16.07845096,-30636,7768
ROMANIA,2013-01,196.69,-0.037021593,0.036111382,0.117569,5.5768,0.16,-0.046448087,-0.002606543,0.153342479,37084,32687
ROMANIA,2013-02,217.934,0.031331189,-0.008777916,0.008888,0.911,-0.11,0.106099059,-0.000700998,-1.866865913,14465,19869
ROMANIA,2013-03,234.713,0.033288349,-0.020916429,-0.048126,3.6272,0,0.010139886,-0.002226804,-2.565982054,14974,15766
ROMANIA,2013-04,185.467,-0.040052242,0.024176144,-0.034259,1.526,-0.09,-0.050849941,-0.001002039,-1.908564178,5830,12339
ROMANIA,2013-05,183.891,0.020015117,0.003882943,-0.022600,2.0911,0.37,-0.04427204,-0.001305867,6.265271607,6200,12849
ROMANIA,2013-06,214.2,0.012271393,-0.006037736,-0.000878,-1.4285,0.36,-0.050119139,0.002085058,-2.118237554,6168,-59319
ROMANIA,2013-07,202.929,-0.028754648,0.048097001,0.048923,5.3528,-0.03,0.18082483,-0.003267106,3.217239922,19350,-16371
ROMANIA,2013-08,208.638,0.010280684,-0.036494533,0.092026,-2.6063,0.24,-0.059158175,0.002086493,3.883001265,7440,-28883
ROMANIA,2013-09,192.745,-0.013697404,0.048285909,0.037212,3.7624,-0.23,0.111710677,-0.000998399,-0.633350198,4881,-10969
ROMANIA,2013-10,182.488,-0.018456325,0.055632761,0.002712,4.0391,-0.08,-0.042204551,-0.00246163,-2.643271999,21041,-15362
ROMANIA,2013-11,178.97,0.006257514,-0.06444284,0.039838,2.5885,0.06,0.043597024,-0.001799986,1.218599279,22326,-14147
ROMANIA,2013-12,184.62,-0.002848916,0.016159415,0.035119,2.6906,0.38,-0.090026174,-0.001193504,-1.38795459,-207,-19630
ROMANIA,2014-01,196.69,0.020583085,-0.006946151,-0.038154,-3.0055,-0.26,-0.024411475,0.002659087,5.9277397,23762,2545
ROMANIA,2014-02,176.363,-0.018151169,-0.019027484,0.040736,4.6405,0.02,0.009465803,-0.002240855,-5.416419993,19036,8797
ROMANIA,2014-03,166.65,-0.009626587,-0.012128577,-0.021454,0.4469,0.22,-0.062564851,-0.000677582,-0.016181173,10447,13811
ROMANIA,2014-04,173.317,-0.003405151,0.039640727,0.056560,0.1479,-0.04,-0.008076087,-0.000563411,-0.133442243,6267,8727
ROMANIA,2014-05,144.686,0.003509971,-0.067887041,0.057506,2.0451,-0.15,0.038849397,-0.001035914,0.675156392,-221,12020
ROMANIA,2014-06,135.003,-0.005231064,0.020764478,0.041749,2.8239,0.08,-0.014282304,0.000581905,2.407291219,-2262,11709
ROMANIA,2014-07,135.1715,0.027319684,-0.030196382,-0.043683,-2.0681,0.14,-0.065181418,0.000482936,7.485059615,-6453,10521
ROMANIA,2014-08,135.34,0.014356676,-0.016257802,0.009639,4.0977,-0.13,0.023961661,-0.002461649,-5.182993091,1175,5238
ROMANIA,2014-09,144.33,0.04565542,-0.038094535,-0.070561,-2.4725,0.15,-0.047476494,0.001660145,7.192460032,-5175,-19381
ROMANIA,2014-10,151.67,0.002255918,0.035052284,-0.035838,2.1443,-0.16,-0.000442654,-0.001006865,-10.92378711,5243,-6251
ROMANIA,2014-11,141.832,0.012393869,-0.032580773,-0.042033,2.176,-0.13,0.062131881,-0.000811717,-108.4127175,-2465,14946
ROMANIA,2014-12,134.516,0.037570709,-0.00051066,0.000484,-0.3308,0.16,-0.102359907,0.000313271,0.280847031,-23888,-19082
ROMANIA,2015-01,121.117,0.062086362,-0.113782092,-0.027063,-2.8454,-0.47,0.040317711,0.002352486,-2.180284198,13064,9983
ROMANIA,2015-02,106.658,0.009142682,-0.013490531,0.004967,5.7137,0.32,-0.057150511,-0.003165362,-2.217065384,8998,17187
ROMANIA,2015-03,107.351,0.040490953,-0.041404903,-0.045224,-1.06,-0.13,0.027702799,-0.000574393,2.061089366,5081,6310
ROMANIA,2015-04,112.408,-0.038599051,0.02530025,0.132522,0.8545,0.06,-0.088010322,-0.000926342,-0.982744605,-1435,6749
ROMANIA,2015-05,113.749,0.022287998,-0.013319063,-0.029711,1.0778,0.06,0.172948666,-0.000507461,1.594823934,-3814,5478
ROMANIA,2015-06,132.385,-0.010888663,0.015095818,0.015899,-1.9215,0.14,-0.003704501,0.00062877,6.808772731,-2983,8229
ROMANIA,2015-07,128.365,0.00492882,-0.050966191,0.059008,1.2725,-0.09,0.041765749,-0.001333321,-7.300820908,-9548,-8197
ROMANIA,2015-08,128.2,-0.016307325,0.029025397,-0.076409,-6.0507,0,-0.058186346,0.003994391,15.85220972,-9353,-23513
ROMANIA,2015-09,135.106,-0.00427729,-0.006109422,-0.002489,-3.4252,-0.17,0.108006874,0.00053028,2.926333099,-9392,-20022
ROMANIA,2015-10,132.032,0.023130497,0.065353681,0.036003,7.5039,0.15,-0.035237035,-0.005211942,-3.261597701,-9809,4611
ROMANIA,2015-11,129.468,0.042805326,-0.024199104,-0.086248,0.2604,0.13,-8.24E-05,-0.000602423,1.853791058,-20558,-5021
ROMANIA,2015-12,131.193,-0.011864205,0.034183508,0.023974,-2.2477,0.11,-0.029807058,0.000469613,-2.027643013,-36811,-27057
ROMANIA,2016-01,126.164,0.001157268,-0.016498364,-0.109708,-5.8344,-0.43,0.108783411,0.00262805,-11.98159373,-4964,-5182
SOLVAK,2003-01,51.833,-0.017563112,0.06477434,0.10789616,-2.4562,0.24,-0.118827766,0.00159461,0.606796585,-262,12698
SOLVAK,2003-02,46.667,-0.000288257,0.057997441,0.01647547,-1.66,-0.33,0.104507202,0.000946213,-2.931788636,-10886,17881
SOLVAK,2003-03,50.333,-0.024725176,-0.054808051,0.186336895,0.9165,0.09,-0.072163816,0.000734057,-0.087735455,42,10635
SOLVAK,2003-04,48.667,-0.031861593,-0.005928706,-0.045845562,8.1632,0.07,-0.046547436,-0.003548031,-6.489771294,16115,10874
SOLVAK,2003-05,39.333,-0.045763396,0.073285063,0.02216801,6.2311,-0.55,0.077349896,-0.001805525,6.397929005,11919,7636
SOLVAK,2003-06,37.667,0.034734207,0.00917477,-0.023451282,1.5526,0.16,-0.08482589,0.00050594,1.070159286,18643,5072
SOLVAK,2003-07,32.833,0.02798458,0.03389948,-0.013601105,2.2202,0.92,-0.203477384,-0.000720515,-1.802168309,21473,-8800
SOLVAK,2003-08,31.667,0.027754646,-0.056773118,-0.000969514,2.3986,0.08,0.128493093,-0.000108694,2.554825396,23605,-9770
SOLVAK,2003-09,27.333,-0.075301756,0.017720953,0.080655596,-0.9982,-0.61,0.188338083,0.003239121,10.24144683,17501,-4439
SOLVAK,2003-10,25.667,0.007965312,0.094835156,0.049091998,5.9359,0.42,-0.108240937,-0.001962452,-5.473537619,25022,-299
SOLVAK,2003-11,22,-0.038036803,-0.010262486,0.053928096,1.5633,0.11,-0.052775451,0.000139855,1.890141052,14928,-1496
SOLVAK,2003-12,22.5,-0.048513576,0.075271194,0.051349156,4.4589,-0.13,0.016989387,0.001428334,6.467221512,14178,-1936
SOLVAK,2004-01,21.5,0.007935146,0.009506029,-0.118197425,2.2201,-0.08,0.070941462,-0.000710181,-3.77165102,42965,-37
SOLVAK,2004-02,21.5,-0.007988182,0.044435773,0.062980629,1.4508,-0.16,-0.001025685,-0.000177723,-1.715440453,26150,1030
SOLVAK,2004-03,19.667,0.000720068,-0.046801391,-0.007509158,-1.1634,-0.21,-0.022802139,0.003609644,0.06595805,15556,7232
SOLVAK,2004-04,17,0.033322821,-0.021550182,-0.087008673,-2.5062,0.83,-0.10235531,0.001472596,-0.020202522,23021,-4401
SOLVAK,2004-05,17,-0.02950432,0.141833224,0.14249621,1.3128,0.18,-0.069206009,-0.000133004,-4.573685206,403,-11224
SOLVAK,2004-06,15,-0.000116024,-0.091106009,0.090667846,2.0408,0,0.002567461,0.001029087,7.40474603,10029,-4202
SOLVAK,2004-07,13.25,0.017649879,0.072394811,8.11E-05,-3.8936,-0.1,-0.009041497,0.001717354,-1.427647484,9381,112
SOLVAK,2004-08,13,-0.006325373,-0.008889376,0.064228368,0.1264,-0.38,0.13691261,-6.61E-05,3.567765484,1182,4548
SOLVAK,2004-09,11.5,-0.025788684,0.006813678,0.154537834,1.9077,0.05,-0.142691469,0.001421006,0.249076973,10334,2767
SOLVAK,2004-10,11.5,-0.027243168,0.022137704,0.178140057,1.6075,-0.08,0.031004816,-0.000368196,-0.120825011,7143,3550
SOLVAK,2004-11,10.333,-0.058207785,0.027895629,0.37047619,4.6137,0.42,-0.15776215,-0.001371373,-2.374912625,21423,1827
SOLVAK,2004-12,10.333,-0.035834035,0.075996985,0.192862691,3.3287,-0.09,0.053900798,-0.000785689,2.229040915,10265,1713
SOLVAK,2005-01,11.75,0.025876771,-0.005910059,-0.099276927,-2.8612,0.08,-0.092473245,0.00122813,-4.174600927,10105,3816
SOLVAK,2005-02,11.5,-0.024837518,0.167023704,0.28983412,2.0171,0.29,-0.26640172,-0.000802633,4.799357432,22138,1873
SOLVAK,2005-03,11.5,0.044187751,0.051194356,0.062356203,-1.9578,0.18,0.047158082,0.001340669,0.674720707,15309,-992
SOLVAK,2005-04,12.25,0.024187372,-0.000563118,0.013910484,-2.7885,-0.28,0.186158935,0.001391479,-0.394911982,8507,1791
SOLVAK,2005-05,12.25,0.037798974,-0.10429804,-0.082673823,3.5156,-0.14,0.029458029,-0.001270983,-0.886766007,11780,3302
SOLVAK,2005-06,14.75,0.001175727,-0.040830591,-0.036390232,0.8543,-0.04,-0.039102653,0.001482597,-0.574154246,6283,2980
SOLVAK,2005-07,14.25,0.012690516,0.012434087,0.020694569,4.0075,0.4,-0.23556198,-0.001294135,-0.607225504,9887,5658
SOLVAK,2005-08,8,-0.01874735,0.009317359,0.065013507,-0.9356,-0.25,0.278177005,0.001306137,-0.677046453,6353,5850
SOLVAK,2005-09,8,0.024801606,-0.008142256,-0.041950469,0.7456,0.31,-0.159639,-5.09E-06,0.547056222,7841,2755
SOLVAK,2005-10,7.25,0.010453059,-0.012215606,-0.041139899,-2.4647,0.27,-0.02403169,0.002339075,1.92221604,6471,388
SOLVAK,2005-11,7.75,-0.013992643,-0.015708123,-0.084351927,3.6329,-0.03,0.035807703,-0.002065419,-0.427131975,21060,404
SOLVAK,2005-12,7.75,-0.00185441,0.001586469,0.155886837,-0.0554,-0.07,0.074886799,0.000619188,0.14539956,9899,-1615
SOLVAK,2006-01,7.333,-0.041069202,0.014168356,0.08345058,3.5663,0.12,-0.196613739,-0.000278895,1.776155766,31475,6206
SOLVAK,2006-02,6.5,0.01042503,-0.018861057,-0.030598166,-0.611,0.14,-0.111021478,5.68E-05,-1.549467346,27452,5824
SOLVAK,2006-03,6.583,-0.002335667,0.069852619,0.015851753,1.4403,0.21,-0.078493648,0.00064256,-1.93539052,33805,4012
SOLVAK,2006-04,7.583,-0.043839848,0.02159371,0.065521978,0.8364,0.1,0.1894387,-0.000639957,-3.901175382,26167,1150
SOLVAK,2006-05,7.75,-0.007979468,0.024142783,0.00154699,-3.579,0.12,-0.020180068,0.002003053,21.49293396,3161,-2897
SOLVAK,2006-06,15.333,0.021978956,-0.068991491,-0.043300296,-0.491,0.06,-0.078580482,0.00178605,-7.565799685,-8664,-623
SOLVAK,2006-07,17,-0.006629853,-0.196117774,0.034146867,-0.6898,-0.19,0.083906465,-0.000939753,20.47762112,694,2864
SOLVAK,2006-08,15,-0.013683079,0.00969412,0.034996878,1.9943,-0.21,0.089361252,-0.001342217,-2.639741389,3885,5090
SOLVAK,2006-09,12.5,0.001548224,0.000948941,0.005229153,1.4843,-0.11,-0.049995146,0.001564228,3.832545156,7906,2933
SOLVAK,2006-10,11.167,-0.035754118,-0.007679929,0.039539827,3.1926,-0.02,0.064173309,-0.001944963,-1.804844007,13159,8176
SOLVAK,2006-11,9.333,-0.055270004,0.015607187,0.06375403,1.8503,-0.12,-0.057518725,-0.001282559,-1.765268446,11018,4760
SOLVAK,2006-12,9.5,-0.027366878,-0.000395251,0.028406007,0.6098,0.25,-0.216607234,0.001664465,2.484165819,10134,7430
SOLVAK,2007-01,9,0.030826622,0.049773827,0.0033867,1.4403,0.12,0.038496554,-0.00055846,-5.245622816,27364,15287
SOLVAK,2007-02,9,-0.032154019,-0.003646061,0.149476176,-1.9251,-0.3,0.333500313,0.002408352,11.72376249,25306,15064
SOLVAK,2007-03,9,-0.043446247,0.198681405,0.025283148,0.7878,0.02,-0.1668858,0.001218597,-1.970727543,6551,15782
SOLVAK,2007-04,6.333,-0.009501664,0.075886212,0.018913189,3.5052,-0.03,0.100665088,-0.00293112,9.064978887,16063,13701
SOLVAK,2007-05,6,0.020719663,-0.013378593,0.049261713,3.4135,0.35,-0.354260549,-0.001780737,-2.488264545,-2876,20813
SOLVAK,2007-06,6.333,-0.013304042,0.002115409,0.044826746,-1.9004,0.06,0.309754163,0.002185759,-0.152949627,2775,7401
SOLVAK,2007-07,7,-0.020428094,0.015488156,0.030333805,-3.6859,-0.32,0.341244853,0.001706959,9.696628153,9901,4630
SOLVAK,2007-08,7,0.01512261,-0.003842179,0.009404237,0.7606,-0.35,0.128114843,-0.000955939,-4.041835039,-16756,-3717
SOLVAK,2007-09,7,-0.03732414,0.035973247,0.037826762,3.7472,-0.02,-0.107963185,-0.002934558,1.403287649,6759,7432
SOLVAK,2007-10,6,-0.03415312,0.01507333,0.047707922,2.1836,-0.07,-0.007895209,-0.000807059,-0.576745415,9339,11605
SOLVAK,2007-11,12.5,-0.016152519,0.01522854,0.070916452,-5.3009,-0.75,0.382799783,0.002238044,-1.422179976,-11257,2092
SOLVAK,2007-12,16.5,0.015432467,-0.010289241,0.021789338,-0.7071,0.04,0.05925054,-0.002463948,4.594271226,158,519
SOLVAK,2008-01,29.5,-0.013936145,0.01039621,0.010480714,-6.3924,-0.63,0.269123912,0.004260562,-9.444932478,-45203,23036
SOLVAK,2008-02,45.5,-0.055279287,0.01352865,-0.037826538,-2.4039,-0.32,0.220616852,0.002701276,196.030974,8511,13760
SOLVAK,2008-03,54,-0.042820512,0.028028776,0.05142185,-1.1595,-0.04,-0.064046869,-0.003598787,-4.79654132,-9480,8776
SOLVAK,2008-04,25.25,0.010613121,-0.006613269,-0.020162935,4.9956,0.57,-0.207417816,-0.00260322,5.725778866,11701,16873
SOLVAK,2008-05,25.5,-0.059606006,-0.008763228,0.085521632,2.1916,0.38,-0.273411057,-0.000698944,-2.194562897,14582,17092
SOLVAK,2008-06,30,-0.014869201,0.008503556,0.022854385,-8.0203,-0.07,0.125110914,-0.000249565,5.205652279,-4413,4834
SOLVAK,2008-07,34.005,0.01478613,-0.006420733,0.051474057,-1.4749,-0.09,0.120333859,-0.000615427,-5.366746253,-25920,2780
SOLVAK,2008-08,41.502,0.057799965,-0.044952521,-0.121689408,0.9491,-0.15,-0.021059424,-0.00235576,4.731123048,-19574,7736
SOLVAK,2008-09,60.003,0.047523791,-0.021764295,-0.049881453,-9.917,-0.12,-0.121704219,0.002187345,2.800217551,-49995,-1575
SOLVAK,2008-10,155.002,0.113039287,-0.072987944,-0.135414225,-18.4771,-0.18,0.309681381,0.01042958,-19.87802211,-70501,-41045
SOLVAK,2008-11,135.67,-0.003885298,-0.005482071,-0.007717944,-8.5358,-0.87,0.557772453,0.004725245,-16.50692066,-19704,-14899
SOLVAK,2008-12,156.253,-0.093966213,0.104001835,-0.205425298,2.1432,-0.38,-0.098016921,-0.002525955,2.389295932,-19410,-7336
SOLVAK,2009-01,175.335,0.084706034,-0.989274863,-0.13358547,-7.763,0.3,-0.125315142,0.016214517,15.77525001,8869,16027
SOLVAK,2009-02,211.667,0.009013799,0.01303938,-0.116786106,-10.1285,0.14,0.00462021,0.010722707,0.352640233,-24635,16812
SOLVAK,2009-03,123.002,-0.043422722,-0.112587232,-0.001215773,8.7502,-0.32,0.295557149,-0.013450098,-3.341268277,-24732,19982
SOLVAK,2009-04,101.67,0.001965598,-0.35818722,0.069568669,11.0506,0.35,-0.065948023,-0.00700695,2.777174628,11498,27828
SOLVAK,2009-05,92.17,-0.063835777,-0.539390089,0.102625003,6.7197,0.32,-0.101635229,-0.004751032,-2.956538346,17511,31098
SOLVAK,2009-06,81.502,0.009129095,0.058325123,0.005811475,-0.2933,0.2,-0.183497633,-0.004702838,-0.755749845,11850,28495
SOLVAK,2009-07,72.002,-0.010652811,0.024017874,-0.045910855,8.2344,-0.01,-0.073105809,-0.004843841,1.73849607,9229,34904
SOLVAK,2009-08,74.5,-0.012052275,-0.014,-0.006032548,3.1834,-0.14,0.096615385,-0.006561346,0.659173764,3620,42997
SOLVAK,2009-09,56.002,-0.01823465,-0.000921999,-0.017995766,4.5174,-0.08,-0.036522634,-0.005690812,1.379644878,-1817,47253
SOLVAK,2009-10,64.5,-0.009315776,-0.071244001,0.018684872,-2.842,0,0.029024899,0.000450722,2.384159713,-7199,43705
SOLVAK,2009-11,76.837,-0.017254214,-0.014705882,-0.05399177,5.7309,-0.3,0.146785529,-0.002890299,-3.136255734,-2390,35971
SOLVAK,2009-12,78.667,0.046422039,0.016942315,-0.054811206,2.9123,0.68,-0.186690248,0.008595059,0.440406246,-3756,26166
SOLVAK,2010-01,82.833,0.0322278,0.052558509,-0.024195358,-3.7136,-0.35,0.098007485,0.002562459,-0.743458605,13961,26944
SOLVAK,2010-02,86.474,0.018501345,-0.079517618,-0.02364523,3.5267,-0.04,0.099161754,-0.001611422,-5.137124776,24,26236
SOLVAK,2010-03,64.195,0.008575273,0.020880246,0.118921975,6.4279,0.25,-0.108946155,0.002844534,5.78285906,9935,36631
SOLVAK,2010-04,69.776,0.017633532,-0.012031281,0.001221155,2.0136,-0.12,0.105337409,-0.000381942,2.924561326,10463,26752
SOLVAK,2010-05,85.167,0.083620956,-0.000811853,-0.003070194,-8.0072,-0.33,0.012380345,0.006141301,-9.563207516,-23353,13289
SOLVAK,2010-06,92.957,0.001751413,0.046922608,-0.037546406,-5.2155,-0.31,0.125525298,0.009682285,346.6390528,-2857,18698
SOLVAK,2010-07,82.206,-0.059793613,0.011059371,0.00929254,7.1007,-0.19,-0.01605496,-0.004402529,-5.627956085,-11250,28687
SOLVAK,2010-08,82.443,0.025060543,0.046248321,0.037739946,-4.4017,-0.27,0.015861572,0.003816689,5.642150964,-15040,30401
SOLVAK,2010-09,84.237,-0.069036218,-0.098862803,0.07654321,9.237,-0.06,0.027753913,-0.001780509,0.953156182,-8874,25065
SOLVAK,2010-10,76.744,-0.017773065,-0.012823122,-0.009329809,3.8817,-0.1,0.026713673,-0.002263957,-2.661316538,675,22828
SOLVAK,2010-11,89.472,0.067718882,0.045154639,-0.114071574,0.5431,0.3,-0.042904174,0.000551524,2.695223469,620,-1875
SOLVAK,2010-12,81.932,-0.029668103,0.028013415,0.039642114,6.7808,0.54,-0.077079558,-0.001016174,-0.705160157,1281,-21314
SOLVAK,2011-01,89.036,-0.021481914,-0.025139129,0.022537491,2.0059,-0.06,0.038592554,-0.001416574,-0.619068104,18717,-2035
SOLVAK,2011-02,89.572,-0.007386102,0.00492126,0.014749385,3.8526,0.18,-0.021492514,-0.001853602,-1.007473417,11408,7977
SOLVAK,2011-03,80.338,-0.026706218,-0.026052889,0.038513652,0.2845,0.11,-0.131432627,0.003158278,-4.723736185,2043,11428
SOLVAK,2011-04,79.198,-0.043473755,0.016090105,0.046336931,2.8227,-0.27,0.18164896,-0.001585123,2.00544841,6210,14204
